kreis_id;kreis_name;bev_total_2024;m_u18;w_u18;m_18_34;w_18_34;m_35_59;w_35_59;m_60_74;w_60_74;m_75plus;w_75plus;bev_18_35;bev_65_plus
07233;Vulkaneifel, Landkreis;59313.0;4710.0;4529.0;5330.0;4697.0;9555.0;9466.0;7075.0;7003.0;3053.0;3895.0;10027.0;15649.0
07235;Trier-Saarburg, Landkreis;148953.0;13240.0;12502.0;13562.0;12069.0;25511.0;25970.0;15377.0;15812.0;6257.0;8653.0;25631.0;33690.0
07311;Frankenthal (Pfalz), kreisfreie Stadt;48140.0;4338.0;4059.0;4889.0;4180.0;8142.0;7594.0;4259.0;4865.0;2282.0;3532.0;9069.0;11441.0
07312;Kaiserslautern, kreisfreie Stadt;100426.0;7757.0;7511.0;14694.0;11204.0;15236.0;15029.0;8877.0;9769.0;4091.0;6258.0;25898.0;21620.0
07313;Landau in der Pfalz, kreisfreie Stadt;48209.0;3960.0;3687.0;5596.0;6313.0;7482.0;7607.0;4313.0;4580.0;1903.0;2768.0;11909.0;10027.0
07314;Ludwigshafen am Rhein, kreisfreie Stadt;177222.0;16778.0;16253.0;20929.0;18149.0;31200.0;28253.0;14170.0;14838.0;6768.0;9884.0;39078.0;33627.0
07315;Mainz, kreisfreie Stadt;224684.0;16712.0;16745.0;32381.0;34311.0;36065.0;34705.0;15939.0;17421.0;8401.0;12004.0;66692.0;40470.0
07316;Neustadt an der Weinstraï¿½e, kreisfreie Stadt;52945.0;4646.0;4145.0;4736.0;4554.0;8189.0;8497.0;5444.0;6031.0;2719.0;3984.0;9290.0;13697.0
07317;Pirmasens, kreisfreie Stadt;39761.0;3330.0;3109.0;4137.0;3544.0;6207.0;5922.0;4137.0;4479.0;1843.0;3053.0;7681.0;10143.0
07318;Speyer, kreisfreie Stadt;49564.0;4054.0;3746.0;4920.0;4382.0;7960.0;8201.0;4856.0;5521.0;2309.0;3615.0;9302.0;12281.0
07319;Worms, kreisfreie Stadt;86753.0;8012.0;7361.0;9685.0;8504.0;14452.0;14223.0;7902.0;8250.0;3472.0;4892.0;18189.0;18139.0
07320;Zweibrï¿½cken, kreisfreie Stadt;33323.0;2719.0;2743.0;3420.0;2892.0;5290.0;5255.0;3482.0;3643.0;1614.0;2265.0;6312.0;8298.0
07331;Alzey-Worms, Landkreis;131238.0;11952.0;11400.0;11755.0;10743.0;22300.0;22230.0;13805.0;14546.0;5302.0;7205.0;22498.0;29837.0
07332;Bad Dï¿½rkheim, Landkreis;134329.0;10915.0;10641.0;10766.0;10078.0;22280.0;22427.0;15027.0;15741.0;6976.0;9478.0;20844.0;35029.0
07333;Donnersbergkreis;74783.0;6375.0;6185.0;6543.0;5906.0;12362.0;12394.0;8491.0;8777.0;3256.0;4494.0;12449.0;18283.0
07334;Germersheim, Landkreis;131383.0;11947.0;11159.0;12231.0;11362.0;22541.0;22585.0;13311.0;13513.0;5446.0;7288.0;23593.0;28879.0
07335;Kaiserslautern, Landkreis;106343.0;10018.0;9454.0;9251.0;8611.0;17048.0;17473.0;11454.0;11960.0;4489.0;6585.0;17862.0;25387.0
07336;Kusel, Landkreis;69334.0;5707.0;5396.0;6213.0;5368.0;11112.0;11009.0;8314.0;8444.0;3223.0;4548.0;11581.0;18224.0
07337;Sï¿½dliche Weinstraï¿½e, Landkreis;113031.0;9550.0;8929.0;9504.0;8599.0;18679.0;19073.0;12462.0;13352.0;5414.0;7469.0;18103.0;28419.0
07338;Rhein-Pfalz-Kreis;155882.0;14277.0;13400.0;13018.0;11796.0;25886.0;26205.0;15938.0;17070.0;7632.0;10660.0;24814.0;37828.0
07339;Mainz-Bingen, Landkreis;206454.0;18766.0;17652.0;17715.0;15853.0;35161.0;36616.0;20852.0;22075.0;9174.0;12590.0;33568.0;47497.0
07340;Sï¿½dwestpfalz, Landkreis;89974.0;6984.0;6668.0;7203.0;6585.0;14450.0;14611.0;10839.0;11375.0;4778.0;6481.0;13788.0;24871.0
08111;Stuttgart, kreisfreie Stadt;612663.0;49696.0;46745.0;80309.0;77555.0;105697.0;102177.0;43928.0;46422.0;25095.0;35039.0;157864.0;112905.0
08115;Bï¿½blingen, Landkreis;395167.0;37153.0;35668.0;39007.0;36268.0;68562.0;67158.0;33736.0;35615.0;17831.0;24169.0;75275.0;82786.0
08116;Esslingen, Landkreis;536601.0;47390.0;45186.0;57193.0;49786.0;91445.0;90539.0;46604.0;49360.0;24851.0;34247.0;106979.0;115007.0
08117;Gï¿½ppingen, Landkreis;258809.0;23261.0;22349.0;25984.0;22864.0;42884.0;42605.0;24184.0;25487.0;12084.0;17107.0;48848.0;58779.0
08118;Ludwigsburg, Landkreis;535374.0;49720.0;47151.0;53544.0;49310.0;92099.0;92060.0;45903.0;49181.0;23171.0;33235.0;102854.0;112361.0
08119;Rems-Murr-Kreis;440696.0;39099.0;37791.0;43764.0;39768.0;74451.0;73554.0;40311.0;42649.0;20636.0;28673.0;83532.0;97546.0
08121;Heilbronn, kreisfreie Stadt;131986.0;12157.0;11374.0;17669.0;13827.0;22202.0;21361.0;9729.0;10789.0;5076.0;7802.0;31496.0;25092.0
08125;Heilbronn, Landkreis;353877.0;33490.0;31032.0;35587.0;31499.0;61129.0;59856.0;32415.0;34406.0;14491.0;19972.0;67086.0;73890.0
08126;Hohenlohekreis;115644.0;10749.0;9837.0;12108.0;10582.0;19770.0;18855.0;11089.0;11622.0;4614.0;6418.0;22690.0;24544.0
08127;Schwï¿½bisch Hall, Landkreis;200902.0;18288.0;18154.0;21221.0;18115.0;34364.0;33136.0;18997.0;19959.0;7918.0;10750.0;39336.0;42212.0
08128;Main-Tauber-Kreis;133169.0;11528.0;10596.0;12834.0;11011.0;22112.0;21440.0;13767.0;14727.0;6300.0;8854.0;23845.0;32742.0
08135;Heidenheim, Landkreis;135235.0;11941.0;11537.0;13876.0;11838.0;22659.0;22104.0;12667.0;13297.0;6277.0;9039.0;25714.0;30885.0
08136;Ostalbkreis;317427.0;28535.0;27059.0;32250.0;29434.0;53113.0;52064.0;29998.0;31494.0;14017.0;19463.0;61684.0;70435.0
08211;Baden-Baden, kreisfreie Stadt;56881.0;4362.0;4198.0;4818.0;4814.0;8844.0;9706.0;5782.0;6164.0;3301.0;4892.0;9632.0;15484.0
08212;Karlsruhe, kreisfreie Stadt;309050.0;22976.0;21671.0;47223.0;36935.0;50462.0;48599.0;23825.0;26334.0;12509.0;18516.0;84158.0;60660.0
08215;Karlsruhe, Landkreis;456264.0;40191.0;37565.0;44355.0;38001.0;78496.0;77070.0;43820.0;46856.0;20778.0;29132.0;82356.0;103633.0
08216;Rastatt, Landkreis;230737.0;20025.0;18915.0;22011.0;18970.0;38830.0;38581.0;23339.0;24641.0;10575.0;14850.0;40981.0;54196.0
08221;Heidelberg, kreisfreie Stadt;155756.0;11507.0;11255.0;25399.0;27928.0;22229.0;23014.0;10059.0;11336.0;5403.0;7626.0;53327.0;25988.0
08222;Mannheim, kreisfreie Stadt;318035.0;25225.0;24119.0;42545.0;39989.0;54642.0;51211.0;24599.0;25936.0;12235.0;17534.0;82534.0;59485.0
08225;Neckar-Odenwald-Kreis;145263.0;12488.0;11919.0;14496.0;11946.0;23924.0;23401.0;15239.0;15907.0;6672.0;9271.0;26442.0;34607.0
08226;Rhein-Neckar-Kreis;558561.0;49477.0;46433.0;52424.0;48758.0;93335.0;95446.0;52446.0;57017.0;26829.0;36396.0;101182.0;128335.0
08231;Pforzheim, kreisfreie Stadt;134912.0;12712.0;12044.0;15811.0;14455.0;22021.0;21641.0;10579.0;11914.0;5295.0;8440.0;30266.0;27093.0
08235;Calw, Landkreis;161251.0;14760.0;14019.0;15733.0;13911.0;26922.0;26479.0;15836.0;16749.0;7141.0;9701.0;29644.0;36172.0
08236;Enzkreis;199745.0;18242.0;17648.0;19011.0;16656.0;33208.0;33220.0;19426.0;20307.0;9210.0;12817.0;35667.0;45443.0
08237;Freudenstadt, Landkreis;121958.0;10722.0;10329.0;12681.0;10917.0;20441.0;19691.0;11945.0;12582.0;5189.0;7461.0;23598.0;27078.0
08311;Freiburg im Breisgau, kreisfreie Stadt;237460.0;19743.0;17983.0;32429.0;38410.0;35348.0;37004.0;17036.0;19009.0;8491.0;12007.0;70839.0;42291.0
08315;Breisgau-Hochschwarzwald, Landkreis;272558.0;24825.0;23552.0;26087.0;23711.0;43731.0;45173.0;26150.0;28333.0;13430.0;17566.0;49798.0;63950.0
08316;Emmendingen, Landkreis;169787.0;15322.0;14714.0;16647.0;14443.0;28021.0;28477.0;16409.0;17675.0;7580.0;10499.0;31090.0;38567.0
08317;Ortenaukreis;444858.0;40241.0;38178.0;44939.0;39555.0;73907.0;72555.0;43678.0;45362.0;19371.0;27072.0;84494.0;100115.0
08325;Rottweil, Landkreis;140237.0;13190.0;12482.0;13770.0;12085.0;23292.0;22632.0;13575.0;14195.0;6313.0;8703.0;25855.0;31390.0
08326;Schwarzwald-Baar-Kreis;214065.0;19382.0;18618.0;21715.0;19227.0;34525.0;34117.0;20345.0;21659.0;10046.0;14431.0;40942.0;50005.0
08327;Tuttlingen, Landkreis;145208.0;14364.0;13438.0;15272.0;13329.0;24303.0;23560.0;13098.0;13727.0;5825.0;8292.0;28601.0;30208.0
08335;Konstanz, Landkreis;291841.0;25165.0;23543.0;31893.0;31061.0;45191.0;47753.0;26213.0;28640.0;13654.0;18728.0;62954.0;64986.0
08336;Lï¿½rrach, Landkreis;238263.0;21972.0;21192.0;23398.0;20976.0;39222.0;40472.0;22263.0;23994.0;10204.0;14570.0;44374.0;52002.0
08337;Waldshut, Landkreis;171579.0;15952.0;15402.0;16376.0;14579.0;27921.0;28352.0;16721.0;18037.0;7758.0;10481.0;30955.0;39346.0
08415;Reutlingen, Landkreis;293483.0;26674.0;25228.0;30066.0;27016.0;48639.0;48763.0;26993.0;28827.0;12990.0;18287.0;57082.0;64494.0
08416;Tï¿½bingen, Landkreis;233546.0;19895.0;19762.0;28944.0;30928.0;35531.0;36508.0;19882.0;21128.0;8871.0;12097.0;59872.0;45541.0
08417;Zollernalbkreis;193326.0;17008.0;16270.0;19036.0;16646.0;31614.0;31686.0;19325.0;20419.0;8681.0;12641.0;35682.0;45044.0
08421;Ulm, kreisfreie Stadt;129882.0;10581.0;10622.0;17630.0;16505.0;21310.0;20289.0;9267.0;10688.0;5299.0;7691.0;34135.0;25145.0
08425;Alb-Donau-Kreis;202354.0;19538.0;18279.0;20530.0;18323.0;34737.0;33499.0;18662.0;19168.0;8241.0;11377.0;38853.0;41971.0
08426;Biberach, Landkreis;207415.0;20032.0;19187.0;21434.0;18445.0;35824.0;34531.0;18991.0;19536.0;8253.0;11182.0;39879.0;42551.0
08435;Bodenseekreis;220804.0;19240.0;18277.0;20803.0;18734.0;36183.0;36403.0;20666.0;22940.0;11686.0;15872.0;39537.0;53952.0
08436;Ravensburg, Landkreis;291102.0;26556.0;25439.0;30784.0;27839.0;48161.0;47684.0;26414.0;28116.0;12949.0;17160.0;58623.0;62725.0
08437;Sigmaringen, Landkreis;132167.0;11983.0;11150.0;13616.0;11633.0;21679.0;21419.0;13261.0;13764.0;5627.0;8035.0;25249.0;29601.0
09161;Ingolstadt, kreisfreie Stadt;141185.0;12822.0;12212.0;18056.0;14750.0;25009.0;23390.0;10664.0;11609.0;5240.0;7433.0;32806.0;26094.0
09162;Mï¿½nchen, kreisfreie Stadt;1505005.0;122185.0;116128.0;198963.0;198669.0;264555.0;262185.0;95274.0;108858.0;56465.0;81723.0;397632.0;256263.0
09163;Rosenheim, kreisfreie Stadt;65274.0;5563.0;5257.0;8102.0;7175.0;10937.0;10779.0;4934.0;5630.0;2816.0;4081.0;15277.0;13072.0
09171;Altï¿½tting, Landkreis;113938.0;10402.0;9699.0;11217.0;9909.0;19123.0;18450.0;10834.0;11725.0;4978.0;7601.0;21126.0;26059.0
09172;Berchtesgadener Land, Landkreis;105292.0;8861.0;8419.0;10269.0;9462.0;17424.0;17112.0;9445.0;10656.0;5510.0;8134.0;19731.0;25644.0
09173;Bad Tï¿½lz-Wolfratshausen, Landkreis;130248.0;12000.0;10884.0;12140.0;11104.0;22025.0;22630.0;11769.0;12592.0;6370.0;8734.0;23244.0;29366.0
09174;Dachau, Landkreis;153595.0;14392.0;13232.0;15602.0;13517.0;27480.0;27475.0;13098.0;13738.0;6187.0;8874.0;29119.0;30515.0
09175;Ebersberg, Landkreis;144225.0;14005.0;13085.0;14039.0;12252.0;25870.0;25941.0;11676.0;12332.0;6370.0;8655.0;26291.0;28555.0
09176;Eichstï¿½tt, Landkreis;135668.0;13564.0;12920.0;13511.0;12040.0;23832.0;22849.0;12411.0;12463.0;5299.0;6779.0;25551.0;26821.0
09177;Erding, Landkreis;140127.0;12923.0;12334.0;14163.0;13117.0;25630.0;24982.0;12505.0;12343.0;5124.0;7006.0;27280.0;26142.0
09178;Freising, Landkreis;184564.0;16904.0;15302.0;21952.0;19085.0;34362.0;32185.0;14708.0;15105.0;6382.0;8579.0;41037.0;31612.0
09179;Fï¿½rstenfeldbruck, Landkreis;218227.0;20237.0;18851.0;20346.0;18905.0;37735.0;38066.0;17659.0;19840.0;10955.0;15633.0;39251.0;48376.0
09180;Garmisch-Partenkirchen, Landkreis;89296.0;7101.0;6755.0;8279.0;7800.0;13935.0;15137.0;8472.0;9307.0;5087.0;7423.0;16079.0;22885.0
09181;Landsberg am Lech, Landkreis;122107.0;11164.0;10666.0;11424.0;9864.0;20948.0;21184.0;11474.0;12318.0;5693.0;7372.0;21288.0;26735.0
09182;Miesbach, Landkreis;97152.0;8448.0;7821.0;8833.0;7747.0;16474.0;17038.0;8912.0;9519.0;5052.0;7308.0;16580.0;22926.0
09183;Mï¿½hldorf am Inn, Landkreis;122037.0;10983.0;10453.0;12684.0;10905.0;21499.0;20121.0;11448.0;11799.0;5139.0;7006.0;23589.0;25957.0
09184;Mï¿½nchen, Landkreis;354396.0;32708.0;30910.0;36310.0;31346.0;61534.0;63081.0;26991.0;29326.0;17794.0;24396.0;67656.0;74461.0
09185;Neuburg-Schrobenhausen, Landkreis;99364.0;9320.0;9105.0;9874.0;8684.0;17425.0;16553.0;9274.0;9607.0;3973.0;5549.0;18558.0;20625.0
09186;Pfaffenhofen an der Ilm, Landkreis;130781.0;12363.0;11679.0;13267.0;11482.0;23783.0;22448.0;11850.0;12190.0;5081.0;6638.0;24749.0;25723.0
09187;Rosenheim, Landkreis;258637.0;23577.0;21921.0;23947.0;21574.0;43125.0;44233.0;24021.0;26250.0;12582.0;17407.0;45521.0;59597.0
09188;Starnberg, Landkreis;139329.0;12547.0;12076.0;11903.0;10821.0;22966.0;24736.0;12131.0;13573.0;7851.0;10725.0;22724.0;33399.0
09189;Traunstein, Landkreis;175144.0;15370.0;14263.0;16292.0;14891.0;28445.0;29118.0;17092.0;18364.0;8919.0;12390.0;31183.0;42376.0
09190;Weilheim-Schongau, Landkreis;138957.0;12892.0;12113.0;12955.0;11761.0;22769.0;23265.0;13101.0;14060.0;6918.0;9123.0;24716.0;31972.0
09261;Landshut, kreisfreie Stadt;71863.0;6096.0;5800.0;8161.0;7780.0;12412.0;12079.0;5595.0;6408.0;2978.0;4554.0;15941.0;14735.0
09262;Passau, kreisfreie Stadt;53039.0;3739.0;3723.0;7230.0;6829.0;8137.0;7954.0;4366.0;4978.0;2464.0;3619.0;14059.0;11862.0
09263;Straubing, kreisfreie Stadt;49002.0;3765.0;3496.0;6043.0;5010.0;8615.0;7611.0;4352.0;4964.0;2018.0;3128.0;11053.0;10788.0
09271;Deggendorf, Landkreis;121844.0;10112.0;9439.0;13638.0;11589.0;20480.0;19748.0;11950.0;12765.0;4922.0;7201.0;25227.0;27062.0
09272;Freyung-Grafenau, Landkreis;78710.0;6296.0;5901.0;7475.0;6583.0;12853.0;12883.0;8951.0;9390.0;3522.0;4856.0;14058.0;19598.0
09273;Kelheim, Landkreis;126037.0;11666.0;11066.0;12921.0;11224.0;22496.0;21103.0;11841.0;12115.0;4906.0;6699.0;24145.0;25784.0
09274;Landshut, Landkreis;162170.0;15117.0;14529.0;15746.0;13713.0;28678.0;28147.0;15448.0;15791.0;6563.0;8438.0;29459.0;33446.0
09275;Passau, Landkreis;194699.0;16153.0;15219.0;18113.0;16043.0;32703.0;31888.0;20538.0;22141.0;9093.0;12808.0;34156.0;48129.0
09276;Regen, Landkreis;77267.0;6321.0;5979.0;7254.0;6437.0;12791.0;12555.0;8605.0;8907.0;3494.0;4924.0;13691.0;19289.0
09277;Rottal-Inn, Landkreis;120497.0;10575.0;9832.0;11884.0;10624.0;19971.0;19500.0;12182.0;12927.0;5396.0;7606.0;22508.0;28173.0
09278;Straubing-Bogen, Landkreis;103041.0;9224.0;8991.0;9810.0;8674.0;18041.0;17567.0;10411.0;10583.0;4130.0;5610.0;18484.0;22294.0
09279;Dingolfing-Landau, Landkreis;101035.0;8818.0;8385.0;11076.0;8796.0;18499.0;16632.0;9840.0;9905.0;3778.0;5306.0;19872.0;20742.0
09361;Amberg, kreisfreie Stadt;42553.0;3291.0;3309.0;4664.0;3886.0;6981.0;6763.0;4005.0;4621.0;1949.0;3084.0;8550.0;10356.0
09362;Regensburg, kreisfreie Stadt;151389.0;10798.0;10953.0;23333.0;21986.0;24609.0;24423.0;10542.0;11706.0;5318.0;7721.0;45319.0;26278.0
09363;Weiden in der Oberpfalz, kreisfreie Stadt;42444.0;3275.0;3175.0;4843.0;4217.0;6723.0;6891.0;3865.0;4432.0;1925.0;3098.0;9060.0;10005.0
09371;Amberg-Sulzbach, Landkreis;103982.0;8927.0;8479.0;9734.0;8603.0;17525.0;17232.0;11270.0;11471.0;4502.0;6239.0;18337.0;24247.0
09372;Cham, Landkreis;128534.0;10557.0;10240.0;12755.0;10909.0;21789.0;21037.0;13876.0;13993.0;5644.0;7734.0;23664.0;30448.0
09373;Neumarkt in der Oberpfalz, Landkreis;138693.0;12640.0;11620.0;14168.0;12340.0;24321.0;22971.0;13619.0;14058.0;5463.0;7493.0;26508.0;29389.0
09374;Neustadt an der Waldnaab, Landkreis;96049.0;8316.0;7917.0;8946.0;8035.0;16223.0;15967.0;10411.0;10500.0;4060.0;5674.0;16981.0;22318.0
09375;Regensburg, Landkreis;196213.0;18217.0;17013.0;18312.0;16244.0;34146.0;34021.0;19201.0;19971.0;8307.0;10781.0;34556.0;42488.0
09376;Schwandorf, Landkreis;149312.0;12884.0;12066.0;14728.0;13165.0;26094.0;24868.0;15129.0;15549.0;6028.0;8801.0;27893.0;33058.0
09377;Tirschenreuth, Landkreis;72210.0;5636.0;5691.0;6711.0;6103.0;12248.0;11534.0;8033.0;8228.0;3265.0;4761.0;12814.0;17787.0
09461;Bamberg, kreisfreie Stadt;77150.0;5835.0;5695.0;10446.0;9569.0;12593.0;12150.0;5984.0;6945.0;2964.0;4969.0;20015.0;15595.0
09462;Bayreuth, kreisfreie Stadt;72940.0;5033.0;4835.0;10707.0;9294.0;10996.0;10660.0;5882.0;7115.0;3241.0;5177.0;20001.0;16458.0
09463;Coburg, kreisfreie Stadt;41064.0;3030.0;2975.0;4721.0;4178.0;6538.0;6483.0;3747.0;4481.0;1987.0;2924.0;8899.0;9949.0
09464;Hof, kreisfreie Stadt;46778.0;3980.0;3703.0;5569.0;4410.0;7279.0;7278.0;4154.0;4812.0;2111.0;3482.0;9979.0;11133.0
09471;Bamberg, Landkreis;147777.0;13329.0;12612.0;13415.0;12043.0;25957.0;25513.0;15375.0;15771.0;5756.0;8006.0;25458.0;32148.0
09472;Bayreuth, Landkreis;103215.0;8691.0;8129.0;9015.0;7842.0;17484.0;17659.0;11285.0;11498.0;4761.0;6851.0;16857.0;25318.0
09473;Coburg, Landkreis;84468.0;7196.0;6388.0;7232.0;6356.0;14308.0;14294.0;9151.0;9728.0;4017.0;5798.0;13588.0;21161.0
09474;Forchheim, Landkreis;116184.0;10119.0;10025.0;10704.0;9273.0;19667.0;19789.0;12216.0;12557.0;5002.0;6832.0;19977.0;26342.0
09475;Hof, Landkreis;92191.0;7146.0;6834.0;7876.0;7033.0;14871.0;15175.0;10473.0;10899.0;4808.0;7076.0;14909.0;24845.0
09476;Kronach, Landkreis;64545.0;4616.0;4534.0;5819.0;4771.0;10997.0;10717.0;7429.0;7772.0;3173.0;4717.0;10590.0;17075.0
09477;Kulmbach, Landkreis;71518.0;5455.0;5150.0;6609.0;5604.0;11959.0;11869.0;7918.0;8332.0;3399.0;5223.0;12213.0;18494.0
09478;Lichtenfels, Landkreis;67379.0;5513.0;5298.0;6167.0;5513.0;11181.0;11228.0;7237.0;7620.0;3129.0;4493.0;11680.0;16552.0
09479;Wunsiedel im Fichtelgebirge, Landkreis;70549.0;5654.0;5097.0;6062.0;5716.0;10987.0;11368.0;7831.0;8411.0;3833.0;5590.0;11778.0;19342.0
09561;Ansbach, kreisfreie Stadt;40742.0;3477.0;3381.0;4390.0;3980.0;6521.0;6633.0;3603.0;4311.0;1763.0;2683.0;8370.0;9274.0
09562;Erlangen, kreisfreie Stadt;115928.0;9585.0;8760.0;17661.0;15250.0;17901.0;17982.0;8301.0;9260.0;4224.0;7004.0;32911.0;21562.0
09563;Fï¿½rth, kreisfreie Stadt;132036.0;11009.0;10406.0;14558.0;13429.0;23580.0;23268.0;11044.0;12395.0;4849.0;7498.0;27987.0;26002.0
09564;Nï¿½rnberg, kreisfreie Stadt;529508.0;43515.0;41249.0;63671.0;59103.0;90839.0;89406.0;40637.0;45719.0;21696.0;33673.0;122774.0;107104.0
09565;Schwabach, kreisfreie Stadt;40835.0;3732.0;3335.0;3624.0;3624.0;6794.0;7076.0;3773.0;4043.0;2009.0;2825.0;7248.0;9476.0
09571;Ansbach, Landkreis;187633.0;17202.0;16133.0;18386.0;16215.0;32022.0;31201.0;18891.0;19339.0;7558.0;10686.0;34601.0;41029.0
09572;Erlangen-Hï¿½chstadt, Landkreis;138325.0;13296.0;12210.0;11866.0;10796.0;23791.0;24232.0;13397.0;14265.0;6235.0;8237.0;22662.0;31151.0
09573;Fï¿½rth, Landkreis;117719.0;10501.0;9786.0;9767.0;9198.0;19736.0;20676.0;11305.0;12507.0;5891.0;8352.0;18965.0;28503.0
09574;Nï¿½rnberger Land, Landkreis;168813.0;15083.0;13728.0;14442.0;13066.0;28721.0;29734.0;16463.0;17907.0;8174.0;11495.0;27508.0;40154.0
09575;Neustadt an der Aisch-Bad Windsheim, Landkreis;101043.0;8945.0;8587.0;9373.0;8259.0;17348.0;16875.0;10650.0;10737.0;4319.0;5950.0;17632.0;23189.0
09576;Roth, Landkreis;128632.0;11380.0;10907.0;11552.0;10482.0;22130.0;21932.0;12794.0;13360.0;5970.0;8125.0;22034.0;29556.0
09577;Weiï¿½enburg-Gunzenhausen, Landkreis;94695.0;8429.0;7928.0;9015.0;8118.0;15567.0;15304.0;9872.0;10215.0;4315.0;5932.0;17133.0;22289.0
09661;Aschaffenburg, kreisfreie Stadt;73091.0;6042.0;5679.0;8027.0;7247.0;12176.0;12388.0;6420.0;7359.0;3103.0;4650.0;15274.0;16118.0
09662;Schweinfurt, kreisfreie Stadt;54481.0;4479.0;4579.0;6836.0;5056.0;8443.0;8070.0;4713.0;5591.0;2502.0;4212.0;11892.0;13244.0
09663;Wï¿½rzburg, kreisfreie Stadt;133258.0;8949.0;8527.0;19801.0;21609.0;19718.0;19041.0;9687.0;11528.0;5607.0;8791.0;41410.0;27415.0
09671;Aschaffenburg, Landkreis;170945.0;14751.0;13864.0;15357.0;13601.0;28607.0;29436.0;17751.0;18680.0;8176.0;10722.0;28958.0;40390.0
09672;Bad Kissingen, Landkreis;103489.0;8438.0;8225.0;8854.0;8317.0;16496.0;16573.0;11502.0;11934.0;5623.0;7527.0;17171.0;27522.0
09673;Rhï¿½n-Grabfeld, Landkreis;79375.0;6795.0;6559.0;7384.0;6540.0;12944.0;12675.0;8801.0;8997.0;3636.0;5044.0;13924.0;19545.0
09674;Haï¿½berge, Landkreis;83869.0;7242.0;6954.0;7999.0;6773.0;14017.0;13683.0;9226.0;9451.0;3623.0;4901.0;14772.0;19705.0
09675;Kitzingen, Landkreis;91287.0;8209.0;7597.0;8753.0;7699.0;15738.0;15317.0;9232.0;9548.0;3805.0;5389.0;16452.0;20361.0
09676;Miltenberg, Landkreis;127547.0;11020.0;10545.0;12171.0;10530.0;21328.0;21499.0;13160.0;13683.0;5689.0;7922.0;22701.0;29673.0
09677;Main-Spessart, Landkreis;125282.0;10357.0;9737.0;11296.0;9844.0;20532.0;20655.0;14013.0;14291.0;6236.0;8321.0;21140.0;31750.0
09678;Schweinfurt, Landkreis;113977.0;10283.0;9341.0;10365.0;9155.0;18841.0;18676.0;12288.0;12585.0;5320.0;7123.0;19520.0;27467.0
09679;Wï¿½rzburg, Landkreis;162216.0;14570.0;13763.0;14547.0;13260.0;26923.0;27132.0;16576.0;18020.0;7620.0;9805.0;27807.0;38573.0
09761;Augsburg, kreisfreie Stadt;301105.0;24438.0;23179.0;38872.0;36632.0;51340.0;48453.0;22340.0;25597.0;11806.0;18448.0;75504.0;58990.0
09762;Kaufbeuren, kreisfreie Stadt;46193.0;4153.0;3901.0;4702.0;4382.0;7611.0;7221.0;4184.0;4696.0;2160.0;3183.0;9084.0;10686.0
09763;Kempten (Allgï¿½u), kreisfreie Stadt;67645.0;5740.0;5294.0;7982.0;7315.0;10862.0;10863.0;5391.0;6229.0;3258.0;4711.0;15297.0;15155.0
09764;Memmingen, kreisfreie Stadt;44192.0;3806.0;3921.0;4716.0;4292.0;7269.0;7049.0;3923.0;4223.0;2125.0;2868.0;9008.0;9911.0
09771;Aichach-Friedberg, Landkreis;136803.0;12847.0;12524.0;12611.0;11397.0;23762.0;23392.0;12803.0;13258.0;6099.0;8110.0;24008.0;29375.0
09772;Augsburg, Landkreis;262811.0;24929.0;23409.0;24367.0;22231.0;45113.0;44719.0;24343.0;25780.0;11723.0;16197.0;46598.0;57400.0
09773;Dillingen an der Donau, Landkreis;98899.0;9105.0;8565.0;9705.0;8627.0;16883.0;16337.0;9624.0;10051.0;4248.0;5754.0;18332.0;21808.0
09774;Gï¿½nzburg, Landkreis;129846.0;12000.0;11097.0;13572.0;11625.0;22338.0;21782.0;12386.0;12617.0;5312.0;7117.0;25197.0;27169.0
09775;Neu-Ulm, Landkreis;183595.0;16529.0;15717.0;19223.0;17727.0;31676.0;30577.0;16110.0;17147.0;8151.0;10738.0;36950.0;38805.0
09776;Lindau (Bodensee), Landkreis;82411.0;6967.0;6972.0;7847.0;6648.0;13689.0;14153.0;7700.0;8403.0;4273.0;5759.0;14495.0;19432.0
09777;Ostallgï¿½u, Landkreis;142047.0;12916.0;12584.0;13867.0;12221.0;23571.0;23510.0;13481.0;14369.0;6796.0;8732.0;26088.0;32114.0
09778;Unterallgï¿½u, Landkreis;147255.0;13683.0;12961.0;14896.0;12791.0;25332.0;23689.0;13824.0;14220.0;6689.0;9170.0;27687.0;32361.0
09779;Donau-Ries, Landkreis;135098.0;12212.0;11580.0;13587.0;11804.0;23711.0;22145.0;13092.0;13349.0;5839.0;7779.0;25391.0;29320.0
09780;Oberallgï¿½u, Landkreis;155413.0;13697.0;12964.0;14183.0;13099.0;25270.0;26193.0;15162.0;16093.0;8069.0;10683.0;27282.0;37379.0
10041;Regionalverband Saarbrï¿½cken, Landkreis;333149.0;26973.0;25326.0;36765.0;33343.0;52720.0;52025.0;32773.0;35568.0;15049.0;22607.0;70108.0;80050.0
10042;Merzig-Wadern, Landkreis;108779.0;8830.0;7892.0;10153.0;9011.0;18341.0;17958.0;12147.0;12594.0;4666.0;7187.0;19164.0;27013.0
10043;Neunkirchen, Landkreis;133179.0;10776.0;10009.0;12328.0;11017.0;21540.0;21455.0;14678.0;15700.0;6331.0;9345.0;23345.0;34241.0
